id,year,active_year,start_year,end_year,type_of_violence,conflict_new_id,conflict_name,dyad_new_id,dyad_name,side_a_new_id,gwnoa,side_a,side_b_new_id,gwnob,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,iso3,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,low,best,high
,#date+year,,#date+year+start,#date+year+end,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,#adm1+name,#adm2+name,#geo+lat,#geo+lon,,,#country+name,,#country+code,#region+name,,,#date+start,#date+end,,,,,,#affected+killed,
163931,2003,1,2003,2003,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,Xinhua 2003-12-15,,,,Military spokesman,3,South Aceh Regency,Aceh Province,South Aceh Regency,3.133333,97.45,POINT (97.450000 3.133333),134475,Indonesia,850,IDN,Asia,1,1,2003-12-14,2003-12-14,0,1,0,0,1,1,1
163509,2003,1,2003,2003,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,Xinhua 2003-12-16,,,,Military spokesman,1,Idi Rayeuk town,Aceh Province,East Aceh Regency,4.95,97.775,POINT (97.775000 4.950000),136636,Indonesia,850,IDN,Asia,1,1,2003-12-15,2003-12-15,0,3,0,0,3,3,3
163510,2003,1,2003,2003,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,AP 2003-12-17,,,,Army spokesman,3,East Aceh Regency,Aceh Province,East Aceh Regency,4.616667,97.616667,POINT (97.616667 4.616667),136636,Indonesia,850,IDN,Asia,1,1,2003-12-16,2003-12-16,0,2,0,0,2,2,2
163511,2003,1,2003,2003,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,Xinhua 2003-12-18,,,,Military spokesman,1,Babah Buloh village,Aceh Province,North Aceh Regency,5.203049,96.937387,POINT (96.937387 5.203049),137354,Indonesia,850,IDN,Asia,1,1,2003-12-16,2003-12-16,2,2,0,0,4,4,4
162961,2003,1,2003,2003,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,1,"""Xinhua News Agency,2003-12-22,3 suspected rebels killed in Aceh.""",Xinhua News Agency,2003-12-22,3 suspected rebels killed in Aceh.,Lt. Col. Ahmad Yani Basuki,1,Lamno town,Aceh Province,Aceh Jaya Regency,5.0902,95.3727,POINT (95.372700 5.090200),137351,Indonesia,850,IDN,Asia,1,1,2003-12-22,2003-12-22,0,3,0,0,3,3,3
163519,2003,1,2003,2003,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,2003-12-23 AP,,,,Army spokesman,4,Aceh Province,Aceh Province,,5.55,95.316667,POINT (95.316667 5.550000),138071,Indonesia,850,IDN,Asia,1,1,2003-12-22,2003-12-22,0,6,0,0,6,6,6
163520,2003,1,2003,2003,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,2003-12-25 AP,,,,Military spokesman,1,Matang Glumpang Dua town,Aceh Province,Bireuen Regency,5.201065,96.772325,POINT (96.772325 5.201065),137354,Indonesia,850,IDN,Asia,1,2,2003-12-23,2003-12-24,1,3,0,0,4,4,3
163886,2003,1,2003,2003,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,2003-12-25 AP,,,,Military spokesman,3,East Aceh Regency,Aceh Province,East Aceh Regency,4.616667,97.616667,POINT (97.616667 4.616667),136636,Indonesia,850,IDN,Asia,1,2,2003-12-23,2003-12-24,0,4,0,0,4,4,3
163887,2003,1,2003,2003,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,2003-12-25 AP,,,,Military spokesman,3,North Aceh Regency,Aceh Province,North Aceh Regency,5.05,97.316667,POINT (97.316667 5.050000),137355,Indonesia,850,IDN,Asia,1,2,2003-12-23,2003-12-24,0,3,0,0,3,3,4
163888,2003,1,2003,2003,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,2003-12-25 AP,,,,Military spokesman,3,Bireuen Regency,Aceh Province,Bireuen Regency,4.66667,97.6667,POINT (97.666700 4.666670),136636,Indonesia,850,IDN,Asia,1,2,2003-12-23,2003-12-24,0,3,0,0,3,3,4
143799,2003,1,2003,2003,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,1,"""LKBN ANTARA,2003-12-27,TWO ACEHNESE REBELS KILLED""",LKBN ANTARA,2003-12-27,TWO ACEHNESE REBELS KILLED,Lt Col Joko Warsito,2,Ujung Pancu,Aceh Province,Kota Banda Aceh,5.56949,95.23758,POINT (95.237580 5.569490),138071,Indonesia,850,IDN,Asia,1,1,2003-12-27,2003-12-27,0,2,0,0,2,2,2
163534,2003,1,2003,2003,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,Xinhua 2003-12-28,,,,Military spokesman,3,West Aceh Regency,Aceh Province,West Aceh Regency,4.45,96.183333,POINT (96.183333 4.450000),135913,Indonesia,850,IDN,Asia,1,1,2003-12-28,2003-12-28,0,3,0,0,3,3,3
163951,2003,1,2003,2003,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,Xinhua 2003-12-28,,,,Military spokesman,3,East Aceh Regency,Aceh Province,East Aceh Regency,4.616667,97.616667,POINT (97.616667 4.616667),136636,Indonesia,850,IDN,Asia,1,1,2003-12-28,2003-12-28,0,3,0,0,3,3,3
163567,2003,1,2003,2003,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,Xinhua 2003-12-30,,,,Military spokesman,2,Meulaboh town,Aceh Province,West Aceh Regency,4.14369,96.12811,POINT (96.128110 4.143690),135913,Indonesia,850,IDN,Asia,1,1,2003-12-29,2003-12-29,1,0,1,0,2,2,2
163568,2003,1,2003,2003,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,Xinhua 2003-12-30,,,,Military spokesman,3,Pidie Regency,Aceh Province,Pidie Regency,4.66667,96.0,POINT (96.000000 4.666670),136633,Indonesia,850,IDN,Asia,1,1,2003-12-29,2003-12-29,0,3,0,0,2,3,3
163927,2003,1,2003,2003,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,Xinhua 2003-12-30,,,,Military spokesman,3,East Aceh Regency,Aceh Province,East Aceh Regency,4.616667,97.616667,POINT (97.616667 4.616667),136636,Indonesia,850,IDN,Asia,1,1,2003-12-29,2003-12-29,0,3,0,0,3,3,2
163928,2003,1,2003,2003,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,Xinhua 2003-12-30,,,,Military spokesman,3,South Aceh Regency,Aceh Province,South Aceh Regency,3.133333,97.45,POINT (97.450000 3.133333),134475,Indonesia,850,IDN,Asia,1,1,2003-12-29,2003-12-29,0,2,0,0,3,2,3
162962,2003,1,2003,2003,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,1,"""Xinhua News Agency,2003-12-31,Journalist killed by troops in Indonesia.""",Xinhua News Agency,2003-12-31,Journalist killed by troops in Indonesia.,TNI Maj. General Sayfrie Syamsuddin,4,Aceh Province,Aceh Province,,5.55,95.316667,POINT (95.316667 5.550000),138071,Indonesia,850,IDN,Asia,1,2,2003-12-29,2003-12-30,0,0,1,0,1,1,1
113980,2003,1,2003,2003,3,524,GAM - Civilians,991,GAM - Civilians,327,,GAM,1,,Civilians,3,"""Reuters News,2004-01-02,Jakarta probes Aceh blast, death toll climbs to 10."";""Agence France Presse,2004-01-01,New Year's Eve blast kills nine revellers in Indonesia's Aceh."";""Agence France Presse,2004-01-04,Indonesian military says dead New Year's Eve bomber an Aceh rebel.""",Reuters News;Agence France Presse;Agence France Presse,2004-01-02;2004-01-01;2004-01-04,"Jakarta probes Aceh blast, death toll climbs to 10.;New Year's Eve blast kills nine revellers in Indonesia's Aceh.;Indonesian military says dead New Year's Eve bomber an Aceh rebel.","army, police",1,Peureulak town,Aceh Province,East Aceh Regency,4.81,97.895,POINT (97.895000 4.810000),136636,Indonesia,850,IDN,Asia,1,1,2003-12-31,2003-12-31,0,0,0,0,0,0,10
163825,2004,1,2004,2004,3,524,GAM - Civilians,991,GAM - Civilians,327,,GAM,1,,Civilians,-1,"AFP, 2004-01-04, Indonesian military says dead New Year's Eve bomber an Aceh rebel",,,,military,1,Sawang subdistrict,Aceh Province,North Aceh Regency,5.105307,96.909606,POINT (96.909606 5.105307),137354,Indonesia,850,IDN,Asia,1,2,2004-01-01,2004-01-04,0,0,1,0,1,1,1
113981,2004,1,2004,2004,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,1,"""Agence France Presse,2004-01-04,Indonesian military says dead New Year's Eve bomber an Aceh rebel.""",Agence France Presse,2004-01-04,Indonesian military says dead New Year's Eve bomber an Aceh rebel.,army,4,Aceh Province,Aceh Province,,5.55,95.316667,POINT (95.316667 5.550000),138071,Indonesia,850,IDN,Asia,1,1,2004-01-03,2004-01-03,0,10,0,0,10,10,10
113983,2004,1,2004,2004,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,1,"""Agence France Presse,2004-01-05,Indonesian soldier, separatist killed in Aceh, rebel weapons seized.""",Agence France Presse,2004-01-05,"Indonesian soldier, separatist killed in Aceh, rebel weapons seized.",,1,Ulee Gajah village,Aceh Province,Bireuen Regency,5.158362,96.501984,POINT (96.501984 5.158362),137354,Indonesia,850,IDN,Asia,1,1,2004-01-04,2004-01-04,0,1,0,0,1,1,1
113984,2004,1,2004,2004,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,1,"""Agence France Presse,2004-01-05,Indonesian soldier, separatist killed in Aceh, rebel weapons seized.""",Agence France Presse,2004-01-05,"Indonesian soldier, separatist killed in Aceh, rebel weapons seized.",,1,Lhok Sialang village,Aceh Province,South Aceh Regency,3.172279,97.325219,POINT (97.325219 3.172279),134475,Indonesia,850,IDN,Asia,1,1,2004-01-04,2004-01-04,0,1,0,0,1,1,1
163355,2004,1,2004,2004,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,"AFP, 2004-01-05, Indonesian soldier, separatist killed in Aceh, rebel weapons seized",,,,Military source,1,Ulee Gajah village,Aceh Province,Bireuen Regency,5.158362,96.501984,POINT (96.501984 5.158362),137354,Indonesia,850,IDN,Asia,1,1,2004-01-04,2004-01-04,1,0,0,0,1,1,1
163404,2004,1,2004,2004,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,"AFP, 2004-01-05, Indonesian soldier, separatist killed in Aceh, rebel weapons seized",,,,Military source,1,Lhok Sialang village,Aceh Province,South Aceh Regency,3.172279,97.325219,POINT (97.325219 3.172279),134475,Indonesia,850,IDN,Asia,1,1,2004-01-04,2004-01-04,0,1,0,0,1,1,1
163405,2004,1,2004,2004,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,Media Indonesia web site 7/1,,,,Military spokesman lt-Col Achmad Yani Basuki,2,Jeumpa area,Aceh Province,Bireuen Regency,5.2,96.683333,POINT (96.683333 5.200000),137354,Indonesia,850,IDN,Asia,1,1,2004-01-05,2004-01-05,0,1,0,0,1,1,1
163406,2004,1,2004,2004,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,ADDS 8/1,,,,Military spokesman lt-Col Achmad Yani Basuki,4,Aceh Province,Aceh Province,,5.55,95.316667,POINT (95.316667 5.550000),138071,Indonesia,850,IDN,Asia,1,2,2004-01-06,2004-01-07,0,5,0,0,5,5,5
163874,2004,0,2004,2004,3,493,Government of Indonesia - Civilians,960,Government of Indonesia - Civilians,155,850.0,Government of Indonesia,1,,Civilians,-1,AFP 8/1 Indonesian troops hunting rebels mistakenly shoot two boys in restive Aceh,,,,witnesses,3,Bireuen Regency,Aceh Province,Bireuen Regency,4.66667,97.6667,POINT (97.666700 4.666670),136636,Indonesia,850,IDN,Asia,1,2,2004-01-07,2004-01-08,0,0,1,0,1,1,1
163422,2004,1,2004,2004,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,Waspada web site 12/1,,,,Military spokesman lt-Col Achmad Yani Basuki,1,Sungai Mas village,Aceh Province,West Aceh Regency,4.57768,96.110294,POINT (96.110294 4.577680),136633,Indonesia,850,IDN,Asia,1,1,2004-01-08,2004-01-08,0,1,0,0,1,1,1
163512,2004,1,2004,2004,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,Waspada web site 12/1,,,,Military spokesman lt-Col Achmad Yani Basuki,1,Pante Rambong village,Aceh Province,East Aceh Regency,4.970154,97.519309,POINT (97.519309 4.970154),136636,Indonesia,850,IDN,Asia,1,1,2004-01-08,2004-01-08,0,1,0,0,1,1,1
163513,2004,1,2004,2004,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,Waspada web site 12/1,,,,Military spokesman lt-Col Achmad Yani Basuki,2,Pasir village,Aceh Province,Gayo Lues Regency,4.099501,97.117622,POINT (97.117622 4.099501),135915,Indonesia,850,IDN,Asia,1,1,2004-01-08,2004-01-08,0,4,0,0,4,4,4
163514,2004,1,2004,2004,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,Waspada web site 12/1,,,,Military spokesman lt-Col Achmad Yani Basuki,2,Jeunieb,Aceh Province,Bireuen Regency,5.1921,96.4953,POINT (96.495300 5.192100),137353,Indonesia,850,IDN,Asia,1,1,2004-01-08,2004-01-08,0,1,0,0,1,1,1
163826,2004,1,2004,2004,3,524,GAM - Civilians,991,GAM - Civilians,327,,GAM,1,,Civilians,-1,"AFP, 2004-01-11, At least 14 people killed in latest Aceh violence",,,,military,3,Central Aceh Regency,Aceh Province,Central Aceh Regency,4.6,96.85,POINT (96.850000 4.600000),136634,Indonesia,850,IDN,Asia,1,1,2004-01-09,2004-01-09,0,0,1,0,1,1,1
163421,2004,1,2004,2004,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,Antara News Agency 11/1 Eight GSA Rebels Killed in Aceh; AFP 11/1 At Least 14 people killed in latest Aceh violence,,,,Military spokesman lt-Col Achmad Yani Basuki,3,Central Aceh Regency,Aceh Province,Central Aceh Regency,4.6,96.85,POINT (96.850000 4.600000),136634,Indonesia,850,IDN,Asia,1,2,2004-01-09,2004-01-10,0,6,0,0,6,6,6
163420,2004,1,2004,2004,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,Antara News Agency 11/1 Eight GSA Rebels Killed in Aceh; AFP 11/1 At Least 14 people killed in latest Aceh violence,,,,Military spokesman lt-Col Achmad Yani Basuki,1,Kuala Batee,Aceh Province,Southwest Aceh Regency,3.939504,96.813664,POINT (96.813664 3.939504),135194,Indonesia,850,IDN,Asia,1,1,2004-01-10,2004-01-10,1,5,0,0,6,6,6
163843,2004,0,2004,2004,3,539,Jemaah Islamiya - Civilians,1006,Jemaah Islamiya - Civilians,385,,Jemaah Islamiya,1,,Civilians,-1,AFP 10/1,,,,,1,Palopo village,Sulawesi Selatan Province,Kota Palopo,-3.010845,120.202223,POINT (120.202223 -3.010845),125161,Indonesia,850,IDN,Asia,1,1,2004-01-10,2004-01-10,0,0,4,0,4,4,4
163423,2004,1,2004,2004,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,Kompas Cyber Media web site 13/1,,,,Military spokesman Lt Col Asep Sapari,3,Pidie Regency,Aceh Province,Pidie Regency,4.66667,96.0,POINT (96.000000 4.666670),136633,Indonesia,850,IDN,Asia,1,1,2004-01-12,2004-01-12,0,1,0,0,1,1,1
163535,2004,1,2004,2004,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,"AFP, 2004-01-14, Six suspected rebels dead in Aceh operations - military",,,,Military spokesman Lt Col Asep Sapari,3,Southeast Aceh Regency,Aceh Province,Southeast Aceh Regency,3.366667,97.683333,POINT (97.683333 3.366667),134476,Indonesia,850,IDN,Asia,1,2,2004-01-12,2004-01-13,0,3,0,0,3,3,3
163570,2004,1,2004,2004,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,"AFP, 2004-01-14, Six suspected rebels dead in Aceh operations - military",,,,Military spokesman Lt Col Asep Sapari,1,Pineung village,Aceh Province,Kota Banda Aceh,5.567735,95.348164,POINT (95.348164 5.567735),138071,Indonesia,850,IDN,Asia,1,1,2004-01-13,2004-01-13,0,2,0,0,2,2,2
163585,2004,1,2004,2004,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,"Jakarta Post, 13/01/2004",,,,Police chief Maruli Siahaan,1,Medan town,Sumatera Utara Province,Kota Medan,3.595195,98.672222,POINT (98.672222 3.595195),135198,Indonesia,850,IDN,Asia,1,1,2004-01-13,2004-01-13,0,1,0,0,1,1,1
163104,2004,1,2004,2004,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,1,"""LKBN ANTARA,2004-01-14,ONE REBEL KILLED, THREE FIREARMS CONFISCATED IN ACEH""",LKBN ANTARA,2004-01-14,"ONE REBEL KILLED, THREE FIREARMS CONFISCATED IN ACEH",Lt Col Asep Sapari,1,Alue Bugeng,Aceh Province,East Aceh Regency,4.710823,97.940218,POINT (97.940218 4.710823),136636,Indonesia,850,IDN,Asia,1,1,2004-01-14,2004-01-14,0,1,0,0,1,1,1
163571,2004,1,2004,2004,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,"AFP, 2004-01-15, Indonesian troops kill nine rebels in Aceh",,,,Military spokesman Lt Col Asep Sapari,1,Paya Kareung village,Aceh Province,Bireuen Regency,5.198052,96.903473,POINT (96.903473 5.198052),137354,Indonesia,850,IDN,Asia,1,1,2004-01-14,2004-01-14,0,6,0,0,6,6,6
163572,2004,1,2004,2004,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,"AFP, 2004-01-16, Six suspected rebels dead in Aceh operations - military.",,,,Military spokesman Lt Col Asep Sapari,4,Aceh Province,Aceh Province,,5.55,95.316667,POINT (95.316667 5.550000),138071,Indonesia,850,IDN,Asia,1,1,2004-01-14,2004-01-14,0,4,0,0,4,4,4
163368,2004,1,2004,2004,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,"BBC, 2004-01-18, Indonesian troops kill four Aceh separatists, seize weapons, AFP, 2004-01-17, Four suspected Aceh rebels killed, Indonesian military says.",,,,Military spokesman Lt Col Asep Sapari,3,East Aceh Regency,Aceh Province,East Aceh Regency,4.616667,97.616667,POINT (97.616667 4.616667),136636,Indonesia,850,IDN,Asia,1,1,2004-01-16,2004-01-16,0,2,0,0,1,2,1
163628,2004,1,2004,2004,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,"AFP 2004-01-16, Indonesian military claims first kill of an Aceh rebel governor",,,,Military spokesman Lt Col Asep Sapari,2,Bukit Sentang village,Aceh Province,Central Aceh Regency,4.72086,96.858923,POINT (96.858923 4.720860),136634,Indonesia,850,IDN,Asia,1,1,2004-01-16,2004-01-16,0,2,0,0,2,2,2
163947,2004,1,2004,2004,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,"BBC, 2004-01-18, Indonesian troops kill four Aceh separatists, seize weapons, AFP, 2004-01-17, Four suspected Aceh rebels killed, Indonesian military says.",,,,Military spokesman Lt Col Asep Sapari,3,Pidie Regency,Aceh Province,Pidie Regency,4.66667,96.0,POINT (96.000000 4.666670),136633,Indonesia,850,IDN,Asia,1,1,2004-01-16,2004-01-16,0,1,0,0,1,1,2
163948,2004,1,2004,2004,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,"BBC, 2004-01-18, Indonesian troops kill four Aceh separatists, seize weapons, AFP, 2004-01-17, Four suspected Aceh rebels killed, Indonesian military says.",,,,Military spokesman Lt Col Asep Sapari,3,North Aceh Regency,Aceh Province,North Aceh Regency,5.05,97.316667,POINT (97.316667 5.050000),137355,Indonesia,850,IDN,Asia,1,1,2004-01-16,2004-01-16,0,1,0,0,2,1,1
163783,2004,0,2004,2004,3,493,Government of Indonesia - Civilians,960,Government of Indonesia - Civilians,155,850.0,Government of Indonesia,1,,Civilians,-1,"AFP, 17/1 Four suspected Aceh rebels killed, Indonesian military says.",,,,,1,Ranto Panjang,Aceh Province,East Aceh Regency,4.835122,97.836901,POINT (97.836901 4.835122),136636,Indonesia,850,IDN,Asia,1,2,2004-01-16,2004-01-17,0,0,0,0,0,0,1
163370,2004,1,2004,2004,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,"AFP, 2004-01-18, Indonesian troops kille 13 suspected rebels in Aceh",,,,Military spokesman Lt Col Asep Sapari,1,Banyak Islands,Aceh Province,Aceh Singkil Regency,2.175317,97.244955,POINT (97.244955 2.175317),133035,Indonesia,850,IDN,Asia,1,1,2004-01-17,2004-01-17,0,4,0,0,4,4,4
163371,2004,1,2004,2004,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,"AFP, 2004-01-18, Indonesian troops kille 13 suspected rebels in Aceh",,,,Military spokesman Lt Col Asep Sapari,1,Seukeumbrok village,Aceh Province,Pidie Regency,5.385536,95.920499,POINT (95.920499 5.385536),137352,Indonesia,850,IDN,Asia,1,1,2004-01-17,2004-01-17,0,5,0,0,5,5,5
163430,2004,1,2004,2004,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,"AFP, 2004-01-18, Indonesian troops kille 13 suspected rebels in Aceh",,,,Military spokesman Lt Col Asep Sapari,1,Muara Batu town,Aceh Province,North Aceh Regency,5.252805,96.94936,POINT (96.949360 5.252805),137354,Indonesia,850,IDN,Asia,1,1,2004-01-17,2004-01-17,0,3,0,0,3,3,3
163440,2004,1,2004,2004,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,"AFP, 2004-01-18, Indonesian troops kille 13 suspected rebels in Aceh",,,,Military spokesman Lt Col Asep Sapari,3,Bireuen Regency,Aceh Province,Bireuen Regency,4.66667,97.6667,POINT (97.666700 4.666670),136636,Indonesia,850,IDN,Asia,1,1,2004-01-17,2004-01-17,0,1,0,0,1,1,1
163857,2004,1,2004,2004,3,524,GAM - Civilians,991,GAM - Civilians,327,,GAM,1,,Civilians,-1,"AFP, 2004-01-18, Indonesian troops kill 13 suspected rebels in Aceh",,,,Military spokesman Lt Col Asep Sapari,1,Banyak Islands,Aceh Province,Aceh Singkil Regency,2.175317,97.244955,POINT (97.244955 2.175317),133035,Indonesia,850,IDN,Asia,1,1,2004-01-17,2004-01-17,0,0,2,0,2,2,2
